Latitude;Longitude;Altitude;CD_setor;N egg;N larvae;N pupae;N adults;A1;A2;B;C;D1;D2;E;Type
-11.3563687418;-37.450461031;0;280630505000026;0;0;0;0;0;0;3;0;0;3;0;R
-11.3565372088;-37.450551141;0;280630505000026;0;0;0;0;1;1;0;0;2;2;0;R
-11.3567644418;-37.450674553;0;280630505000026;0;0;0;0;1;1;1;0;2;2;0;R
-11.3569524978;-37.450776416;0;280630505000026;0;0;0;0;0;2;1;0;1;2;0;R
-11.3573148958;-37.450976225;0;280630505000026;0;0;0;0;1;1;2;0;2;3;0;R
-11.3573736638;-37.451127061;0;280630505000026;0;0;0;0;0;1;3;0;0;4;0;R
-11.3574716088;-37.451430692;0;280630505000026;0;0;0;0;0;2;3;0;2;3;0;R
-11.3575382118;-37.451642255;0;280630505000026;0;0;0;0;0;1;4;0;0;4;0;R
-11.3575852258;-37.451781337;0;280630505000026;0;0;0;0;0;1;4;0;1;4;0;R
-11.3576341988;-37.451912584;0;280630505000026;0;0;0;2;1;2;1;0;1;2;0;R
-11.3577889528;-37.45242386;0;280630505000026;0;0;0;0;0;2;4;0;2;4;0;R
-11.3582669268;-37.452682436;0;280630505000026;0;0;0;0;1;1;0;0;2;0;0;R
-11.3582982698;-37.452619751;0;280630505000026;0;0;0;0;1;2;3;0;2;1;0;R
-11.3583589958;-37.452488504;0;280630505000026;0;0;0;0;1;1;4;0;0;0;0;R
-11.3595743728;-37.450273724;0;280630505000026;0;0;0;0;1;2;0;0;2;3;0;R
-11.3594452358;-37.450238741;0;280630505000026;0;0;0;0;1;0;3;0;1;2;0;R
-11.3580753668;-37.449042768;0;280630505000026;0;0;0;0;1;1;1;0;2;3;0;R
-11.3574664958;-37.448513072;0;280630505000026;0;0;5;0;0;1;1;0;0;1;0;R
-11.3568659208;-37.449119713;0;280630505000026;0;0;0;0;0;1;3;0;2;3;0;R
-11.3562350138;-37.448537337;0;280630505000026;0;0;0;0;1;2;4;0;0;3;0;R
-11.3558952948;-37.448422075;0;280630505000026;0;0;0;0;1;0;0;0;1;1;0;R
-11.3554869288;-37.448206855;0;280630505000026;0;0;0;0;0;1;3;0;1;0;0;R
-11.3528074418;-37.446292469;0;280630505000032;0;0;0;0;0;1;2;0;2;2;0;R
-11.3525136058;-37.446746936;0;280630505000032;0;0;0;0;1;2;4;0;1;4;0;R
-11.3525057698;-37.446801786;0;280630505000032;0;0;0;0;0;1;3;0;1;4;0;R
-11.3534264578;-37.447209239;0;280630505000032;0;0;0;0;1;2;0;0;0;4;0;R
-11.3536928698;-37.447330692;0;280630505000032;0;0;0;0;0;2;1;0;2;1;0;R
-11.3550523538;-37.447612775;0;280630505000032;0;0;0;0;1;0;3;0;2;2;0;R
-11.3556792058;-37.447749899;0;280630505000032;0;0;0;0;1;2;0;0;2;0;0;R
-11.3555283698;-37.448186736;0;280630505000032;0;0;0;0;1;2;4;0;1;3;0;R
-11.3554869288;-37.448206855;0;280630505000032;0;0;0;0;1;2;1;0;2;3;0;R
-11.3558952948;-37.448422075;0;280630505000032;0;0;0;0;0;0;4;0;1;4;0;R
-11.3562350138;-37.448537337;0;280630505000032;0;0;0;0;0;1;2;0;1;4;0;R
-11.3568659208;-37.449119713;0;280630505000032;0;0;0;0;0;2;2;0;2;1;0;R
-11.3574664958;-37.448513072;0;280630505000032;0;0;0;0;1;1;1;0;0;4;0;R
-11.3580753668;-37.449042768;0;280630505000032;0;0;0;0;0;0;2;0;2;1;0;R
-11.3594452358;-37.450238741;0;280630505000032;0;0;0;0;0;2;2;0;2;2;0;R
-11.3595743728;-37.450273724;0;280630505000032;0;0;0;0;1;0;0;0;1;0;0;R
-11.3587076818;-37.448568723;0;280630505000032;0;0;0;0;1;2;4;0;2;2;0;R
-11.3577517338;-37.446958499;0;280630505000032;0;0;0;0;1;1;3;0;2;1;0;R
-11.3563648248;-37.446437428;0;280630505000032;0;0;0;0;1;2;1;0;1;4;0;R
-11.3533520198;-37.446852717;0;280630505000032;0;0;0;0;1;0;4;0;0;2;0;R
-11.3528455238;-37.446339854;0;280630505000032;0;0;0;0;1;2;1;0;1;2;0;R
-11.3528074418;-37.446292469;0;280630505000032;0;0;0;0;1;2;0;0;2;0;0;R
